id,label
11172,"0,179"
11173,"40,67"
11174,"10,40"
11175,"179,199"
11176,"10,206"
11177,"169,199"
11178,"40,206"
11179,"0,405"
11180,"10,67"
11181,"10,40"
11182,"11,45"
11183,"0,206"
11184,"169,199"
11185,"0,10"
11186,"3,200"
11187,"199,206"
11188,"3,206"
11189,"0,8,206"
11190,"10,524"
11191,"0,179"
11192,"0,40"
11193,"8,206"
11194,"3,206"
11195,"40,67"
11196,"0,40"
11197,"179,199"
11198,"169,199"
11199,"169,199"
11200,"0,10"
11201,"8,206"
11202,"0,8,206"
11203,"0,170"
11204,"199,200"
11205,"11,206"
11206,"0,40"
11207,"40,200"
11208,"8,206"
11209,"206,405"
11210,"10,11"
11211,"0,179"
11212,"0,8"
11213,"199,200"
11214,"40,206"
11215,"8,206"
11216,"169,199"
11217,"10,11"
11218,"40,83"
11219,"200,206"
11220,"10,67"
11221,"179,199"
11222,"11,45"
11223,"0,8"
11224,"0,206"
11225,"169,199"
11226,"10,220"
11227,"169,199"
11228,"11,45"
11229,"40,67"
11230,"169,179,199"
11231,"8,405"
11232,"0,269"
11233,"0,405"
11234,"8,206"
11235,"0,206"
11236,"10,40"
11237,"40,200"
11238,"40,206"
11239,"10,11"
11240,"3,206"
11241,"40,83"
11242,"40,67"
11243,"0,179"
11244,"11,145"
11245,"179,199"
11246,"8,206"
11247,"10,220"
11248,"200,206"
11249,"44,67"
11250,"0,206"
11251,"169,199"
11252,"0,498"
11253,"169,200"
11254,"0,405"
11255,"0,10"
11256,"0,206"
11257,"10,40"
11258,"3,16"
11259,"40,206"
11260,"0,206"
11261,"0,220"
11262,"169,199"
11263,"11,45"
11264,"169,199"
11265,"169,199"
11266,"0,40"
11267,"10,67"
11268,"10,11"
11269,"40,206"
11270,"0,265"
11271,"199,200"
11272,"8,206"
11273,"40,205"
11274,"0,67"
11275,"0,405"
11276,"40,405"
11277,"40,405"
11278,"0,179"
11279,"0,206"
11280,"169,199"
11281,"40,67"
11282,"10,11"
11283,"40,200"
11284,"0,206"
11285,"40,206"
11286,"10,11"
11287,"169,199"
11288,"0,269"
11289,"169,199"
11290,"10,145"
11291,"0,405"
11292,"3,206"
11293,"0,179"
11294,"40,206"
11295,"3,200"
11296,"10,11"
11297,"40,199"
11298,"170,199"
11299,"79,524"
11300,"10,11"
11301,"40,135"
11302,"199,200"
11303,"169,199"
11304,"10,11"
11305,"169,199"
11306,"40,206"
11307,"205,206"
11308,"10,67"
11309,"0,206"
11310,"11,45"
11311,"40,199"
11312,"0,265"
11313,"40,206"
11314,"40,135"
11315,"40,206"
11316,"199,200"
11317,"10,40"
11318,"169,199"
11319,"169,199"
11320,"3,206"
11321,"10,145"
11322,"0,179"
11323,"10,220"
11324,"3,206"
11325,"11,405"
11326,"0,10"
11327,"3,206"
11328,"128,179"
11329,"206,405"
11330,"8,405"
11331,"0,40"
11332,"40,206"
11333,"44,67"
11334,"169,199"
11335,"10,40"
11336,"40,206"
11337,"0,405"
11338,"0,206"
11339,"10,11"
11340,"8,405"
11341,"0,269"
11342,"10,40"
11343,"10,220"
11344,"10,11"
11345,"11,40"
11346,"0,337"
11347,"40,83"
11348,"169,199"
11349,"40,199"
11350,"40,45"
11351,"3,4"
11352,"0,405"
11353,"40,206"
11354,"170,199"
11355,"0,206"
11356,"169,199"
11357,"10,40"
11358,"0,8,206"
11359,"200,337"
11360,"199,405"
11361,"40,206"
11362,"0,67"
11363,"18,200"
11364,"10,11"
11365,"205,206"
11366,"10,220"
11367,"0,206"
11368,"0,206"
11369,"40,206"
11370,"0,498"
11371,"40,67"
11372,"0,206"
11373,"10,11"
11374,"10,135"
11375,"0,397"
11376,"40,200"
11377,"10,220"
11378,"0,269"
11379,"10,67"
11380,"0,405"
11381,"18,200"
11382,"0,8"
11383,"0,40"
11384,"11,205"
11385,"0,179"
11386,"169,199"
11387,"170,200"
11388,"169,170,199"
11389,"3,40"
11390,"0,206"
11391,"0,200"
11392,"0,40"
11393,"10,67"
11394,"10,67"
11395,"220,498"
11396,"169,199"
11397,"67,145"
11398,"40,67"
11399,"169,199"
11400,"169,199"
11401,"0,409"
11402,"11,40"
11403,"0,8,206"
11404,"8,405"
11405,"40,84"
11406,"40,45"
11407,"0,8"
11408,"10,220"
11409,"3,206"
11410,"40,206"
11411,"169,199"
11412,"200,206"
11413,"199,200"
11414,"0,206"
11415,"8,206"
11416,"11,45"
11417,"40,67"
11418,"169,199"
11419,"0,10"
11420,"169,199"
11421,"206,405"
11422,"0,206"
11423,"0,206"
11424,"10,40"
11425,"40,179"
11426,"200,337"
11427,"0,8"
11428,"0,11"
11429,"169,199"
11430,"40,220"
11431,"0,206"
11432,"3,206"
11433,"10,11"
11434,"10,220"
11435,"0,10"
11436,"0,206"
11437,"0,206"
11438,"0,206"
11439,"83,405"
11440,"8,405"
11441,"10,67"
11442,"40,199"
11443,"40,206"
11444,"0,8"
11445,"40,206"
11446,"170,199"
11447,"40,206"
11448,"169,199"
11449,"3,16"
11450,"10,40"
11451,"10,83"
11452,"3,206"
11453,"0,206"
11454,"0,405"
11455,"3,200"
11456,"11,40"
11457,"10,220"
11458,"199,200"
11459,"10,145"
11460,"0,67"
11461,"0,10"
11462,"40,206"
11463,"67,220"
11464,"40,67"
11465,"0,206"
11466,"10,220"
11467,"40,206"
11468,"3,206"
11469,"40,206"
11470,"199,405"
11471,"8,405"
11472,"3,206"
11473,"40,67"
11474,"10,40"
11475,"40,206"
11476,"205,206"
11477,"0,498"
11478,"0,206"
11479,"40,206"
11480,"0,10"
11481,"67,145"
11482,"200,206"
11483,"0,206"
11484,"199,205"
11485,"0,199"
11486,"10,220"
11487,"40,199"
11488,"0,179"
11489,"3,206"
11490,"45,200"
11491,"40,206"
11492,"0,405"
11493,"169,199"
11494,"0,179"
11495,"0,179"
11496,"40,67"
11497,"10,40"
11498,"40,199"
11499,"8,206"
11500,"0,206"
11501,"199,206"
11502,"169,199"
11503,"179,199"
11504,"11,45"
11505,"40,206"
11506,"10,405"
11507,"3,206"
11508,"3,200"
11509,"170,199"
11510,"3,40"
11511,"0,40"
11512,"3,206"
11513,"3,206"
11514,"0,206"
11515,"0,405"
11516,"0,199"
11517,"3,200"
11518,"10,40"
11519,"40,45"
11520,"40,206"
11521,"0,409"
11522,"0,498"
11523,"10,11"
11524,"40,206"
11525,"170,199"
11526,"10,40"
11527,"11,45"
11528,"10,40"
11529,"169,199"
11530,"170,199"
11531,"169,200"
11532,"170,199"
11533,"3,206"
11534,"10,11"
11535,"169,199"
11536,"40,179"
11537,"10,11"
11538,"11,40"
11539,"10,11"
11540,"0,40"
11541,"10,67"
11542,"169,199"
11543,"206,405"
11544,"40,206"
11545,"0,206"
11546,"169,199,200"
11547,"200,206"
11548,"10,405"
11549,"0,206"
11550,"10,40"
11551,"10,40"
11552,"205,206"
11553,"8,405"
11554,"10,67"
11555,"0,179"
11556,"199,200"
11557,"10,11"
11558,"0,67"
11559,"200,206"
11560,"3,200"
11561,"206,220"
11562,"11,40"
11563,"0,206"
11564,"10,40"
11565,"0,40"
11566,"40,67"
11567,"10,206"
11568,"0,179"
11569,"40,170"
11570,"0,40"
11571,"0,40"
11572,"0,206"
11573,"40,67"
11574,"0,8"
11575,"0,206"
11576,"10,11"
11577,"40,199"
11578,"169,199"
11579,"199,200"
11580,"0,179"
11581,"169,199"
11582,"0,405"
11583,"3,206"
11584,"3,206"
11585,"40,206"
11586,"40,67"
11587,"3,44"
11588,"0,409"
11589,"199,200"
11590,"145,405"
11591,"40,67"
11592,"169,199"
11593,"0,40"
11594,"0,206"
11595,"169,199"
11596,"169,199"
11597,"10,145"
11598,"200,206"
11599,"0,206"
11600,"40,67"
11601,"169,199"
11602,"169,199"
11603,"10,11"
11604,"405,524"
11605,"0,269"
11606,"40,135"
11607,"10,11"
11608,"0,179"
11609,"3,206"
11610,"40,67"
11611,"10,40"
11612,"3,200"
11613,"10,40"
11614,"40,200"
11615,"0,40"
11616,"10,40"
11617,"10,206"
11618,"0,206"
11619,"10,40"
11620,"83,405"
11621,"40,199"
11622,"3,200"
11623,"0,40"
11624,"170,200"
11625,"0,11"
11626,"40,206"
11627,"0,269"
11628,"40,206"
11629,"179,199"
11630,"0,206"
11631,"40,67"
11632,"199,200"
11633,"10,67"
11634,"40,206"
11635,"10,405"
11636,"3,200"
11637,"0,10"
11638,"10,40"
11639,"11,40"
11640,"3,206"
11641,"10,11"
11642,"11,45"
11643,"0,405"
11644,"199,200"
11645,"67,405"
11646,"40,206"
11647,"40,206"
11648,"199,200"
11649,"0,405"
11650,"10,11"
11651,"199,200"
11652,"0,409"
11653,"0,40"
11654,"10,11"
11655,"10,40"
11656,"0,40"
11657,"199,200"
11658,"3,206"
11659,"179,199"
11660,"3,206"
11661,"10,83"
11662,"10,206"
11663,"10,220"
11664,"3,200"
11665,"3,200"
11666,"0,10"
11667,"199,206"
11668,"10,11"
11669,"8,405"
11670,"3,40"
11671,"10,67"
11672,"10,40"
11673,"40,165"
11674,"10,11"
11675,"8,405"
11676,"169,199"
11677,"169,199"
11678,"0,409"
11679,"0,8"
11680,"10,11"
11681,"10,11"
11682,"10,220"
11683,"10,11"
11684,"10,205"
11685,"40,67"
11686,"8,405"
11687,"0,45"
11688,"10,67"
11689,"199,200"
11690,"40,206"
11691,"220,498"
11692,"10,206"
11693,"3,4"
11694,"0,269"
11695,"0,206"
11696,"169,170,199"
11697,"0,179"
11698,"0,346"
11699,"0,206"
11700,"169,199"
11701,"199,200"
11702,"0,8"
11703,"10,11"
11704,"83,405"
11705,"0,206"
11706,"8,206"
11707,"10,18"
11708,"10,205"
11709,"0,179"
11710,"40,206"
11711,"3,206"
11712,"10,206"
11713,"10,206"
11714,"10,206"
11715,"0,405"
11716,"10,40"
11717,"0,40"
11718,"169,199"
11719,"40,67"
11720,"199,200"
11721,"40,45"
11722,"0,206"
11723,"11,45"
11724,"40,83"
11725,"170,206"
11726,"40,44"
11727,"40,44"
11728,"8,405"
11729,"0,405"
11730,"4,206"
11731,"0,206"
11732,"40,83"
11733,"0,206"
11734,"169,199"
11735,"10,83"
11736,"3,200"
11737,"0,405"
11738,"0,8,206"
11739,"0,405"
11740,"10,220"
11741,"8,206"
11742,"199,206"
11743,"170,199"
11744,"3,200"
11745,"3,206"
11746,"3,206"
11747,"40,170"
11748,"3,200"
11749,"40,67"
11750,"40,206"
11751,"169,199"
11752,"3,206"
11753,"0,206"
11754,"83,405"
11755,"11,45"
11756,"10,11"
11757,"0,405"
11758,"10,40"
11759,"169,199"
11760,"8,206"
11761,"8,206"
11762,"40,206"
11763,"199,200"
11764,"40,199"
11765,"3,200"
11766,"0,179"
11767,"3,200"
11768,"10,40"
11769,"169,199"
11770,"3,200"
11771,"199,200"
11772,"3,200"
11773,"169,199"
11774,"169,199"
11775,"40,206"
11776,"83,405"
11777,"169,170,199"
11778,"10,524"
11779,"0,206"
11780,"10,11"
11781,"170,199"
11782,"169,199"
11783,"0,405"
11784,"10,11"
11785,"0,40"
11786,"169,199"
11787,"0,206"
11788,"11,205"
11789,"0,40"
11790,"199,206"
11791,"0,206"
11792,"45,405"
11793,"0,10"
11794,"8,206"
11795,"169,199"
11796,"40,206"
11797,"0,206"
11798,"10,67"
11799,"40,206"
11800,"0,206"
11801,"40,206"
11802,"0,40"
11803,"3,206"
11804,"40,199"
11805,"169,199"
11806,"169,199"
11807,"40,67"
11808,"205,206"
11809,"10,11"
11810,"170,199"
11811,"83,405"
11812,"3,200"
11813,"3,200"
11814,"11,40"
11815,"8,405"
11816,"10,40"
11817,"3,206"
11818,"3,206"
11819,"169,199"
11820,"0,206"
11821,"10,40"
11822,"0,405"
11823,"206,220"
11824,"0,179"
11825,"40,206"
11826,"10,11"
11827,"0,405"
11828,"0,40"
11829,"10,11"
11830,"11,45"
11831,"199,206"
11832,"10,67"
11833,"45,206"
11834,"0,409"
11835,"169,199"
11836,"0,409"
11837,"0,179"
11838,"40,170"
11839,"3,206"
11840,"40,67"
11841,"0,206"
11842,"10,40"
11843,"0,179"
11844,"0,67"
11845,"0,206"
11846,"10,40"
11847,"169,199"
11848,"0,206"
11849,"10,11"
11850,"40,67"
11851,"0,346"
11852,"0,498"
11853,"0,179"
11854,"199,200"
11855,"10,220"
11856,"0,206"
11857,"10,145"
11858,"0,405"
11859,"40,67"
11860,"0,8"
11861,"10,405"
11862,"40,67"
11863,"10,220"
11864,"170,199"
11865,"10,40"
11866,"10,67"
11867,"169,199"
11868,"0,11"
11869,"3,200"
11870,"3,200"
11871,"0,10"
11872,"3,206"
11873,"11,45"
11874,"10,40"
11875,"0,206"
11876,"40,206"
11877,"3,44"
11878,"0,8,206"
11879,"169,199"
11880,"83,524"
11881,"169,170"
11882,"169,199"
11883,"169,199"
11884,"0,8"
11885,"0,179"
11886,"169,199"
11887,"0,8,206"
11888,"3,206"
11889,"200,206"
11890,"0,269"
11891,"10,206"
11892,"18,200"
11893,"8,405"
11894,"170,199"
11895,"179,206"
11896,"10,220"
11897,"10,220"
11898,"40,206"
11899,"0,206"
11900,"169,199"
11901,"169,199"
11902,"169,199"
11903,"0,524"
11904,"40,206"
11905,"10,11"
11906,"44,67"
11907,"40,145"
11908,"3,200"
11909,"169,199"
11910,"169,199"
11911,"199,200"
11912,"3,206"
11913,"11,45"
11914,"83,524"
11915,"40,67"
11916,"40,206"
11917,"10,206"
11918,"11,40"
11919,"10,206"
11920,"40,67"
11921,"170,200"
11922,"3,200"
11923,"11,40"
11924,"169,199"
11925,"8,206"
11926,"40,83"
11927,"40,67"
11928,"0,265"
11929,"3,206"
11930,"10,11"
11931,"40,206"
11932,"8,405"
11933,"0,179"
11934,"40,206"
11935,"3,200"
11936,"0,206"
11937,"169,199"
11938,"0,40"
11939,"40,206"
11940,"3,200"
11941,"199,405"
11942,"45,206"
11943,"40,67"
11944,"10,11"
11945,"11,205"
11946,"3,206"
11947,"169,199"
11948,"10,67"
11949,"10,11"
11950,"10,11"
11951,"10,67"
11952,"40,67"
11953,"10,220"
11954,"199,200"
11955,"169,199"
11956,"10,40"
11957,"10,11"
11958,"10,40"
11959,"3,206"
11960,"40,206"
11961,"170,199"
11962,"0,206"
11963,"40,206"
11964,"0,409"
11965,"8,206"
11966,"40,405"
11967,"8,206"
11968,"40,67"
11969,"10,67"
11970,"169,199"
11971,"40,145"
11972,"10,11"
11973,"0,8,206"
11974,"169,199"
11975,"0,405"
11976,"10,220"
11977,"170,199"
11978,"169,199"
11979,"10,45"
11980,"169,199"
11981,"40,67"
11982,"169,199"
11983,"0,409"
11984,"0,179"
11985,"170,199"
11986,"169,199"
11987,"0,269"
11988,"40,83"
11989,"0,8"
11990,"3,200"
11991,"199,206"
11992,"10,40"
11993,"3,206"
11994,"169,199"
11995,"0,409"
11996,"10,220"
11997,"0,40"
11998,"0,206"
11999,"169,199"
12000,"11,206"
12001,"8,405"
12002,"3,206"
12003,"83,405"
12004,"199,200"
12005,"8,405"
12006,"3,200"
12007,"170,199"
12008,"8,206"
12009,"0,206"
12010,"0,206"
12011,"40,67"
12012,"40,45"
12013,"40,199"
12014,"169,199"
12015,"0,269"
12016,"0,206"
12017,"0,206"
12018,"45,206"
12019,"3,206"
12020,"40,206"
12021,"0,206"
12022,"10,40"
12023,"0,206"
12024,"0,206"
12025,"8,206"
12026,"40,67"
12027,"10,67"
12028,"169,199"
12029,"206,405"
12030,"40,67"
12031,"40,200"
12032,"199,200"
12033,"0,10"
12034,"0,206"
12035,"199,200"
12036,"0,409"
12037,"10,405"
12038,"205,206"
12039,"200,206"
12040,"3,206"
12041,"40,206"
12042,"169,179"
12043,"40,206"
12044,"0,179"
12045,"10,11"
12046,"0,206"
12047,"169,199"
12048,"10,67"
12049,"10,11"
12050,"169,199"
12051,"0,179"
12052,"205,206"
12053,"200,337"
12054,"45,200"
12055,"0,206"
12056,"169,170"
12057,"40,67"
12058,"10,67"
12059,"40,135"
12060,"83,405"
12061,"40,206"
12062,"0,40"
12063,"10,45"
12064,"200,206"
12065,"0,206"
12066,"10,11"
12067,"0,405"
12068,"3,206"
12069,"10,11"
12070,"0,179"
12071,"0,179"
12072,"0,40"
12073,"10,11"
12074,"405,524"
12075,"10,11"
12076,"0,206"
12077,"10,11"
12078,"3,200"
12079,"0,206"
12080,"10,40"
12081,"40,206"
12082,"10,67"
12083,"10,11"
12084,"200,206"
12085,"10,40"
12086,"10,40"
12087,"11,145"
12088,"3,200"
12089,"199,206"
12090,"44,45"
12091,"40,67"
12092,"200,206"
12093,"10,220"
12094,"3,206"
12095,"10,11"
12096,"40,135"
12097,"0,8"
12098,"0,8"
12099,"0,409"
12100,"3,200"
12101,"8,405"
12102,"40,67"
12103,"40,170"
12104,"0,405"
12105,"10,40"
12106,"199,200"
12107,"3,200"
12108,"0,206"
12109,"40,206"
12110,"40,206"
12111,"10,11"
12112,"8,405"
12113,"200,337"
12114,"0,179,199"
12115,"10,11"
12116,"10,11"
12117,"83,405"
12118,"0,269"
12119,"10,11"
12120,"10,67"
12121,"0,179"
12122,"10,11"
12123,"0,179"
12124,"10,11"
12125,"0,206"
12126,"40,179"
12127,"40,206"
12128,"40,405"
12129,"169,200"
12130,"3,206"
12131,"10,11"
12132,"10,11"
12133,"40,206"
12134,"83,405"
12135,"0,40"
12136,"10,11"
12137,"0,8"
12138,"10,11"
12139,"170,200"
12140,"0,409"
12141,"10,220"
12142,"0,498"
12143,"11,45"
12144,"169,199"
12145,"169,199"
12146,"10,11"
12147,"10,524"
12148,"0,179"
12149,"0,206"
12150,"0,179"
12151,"10,11"
12152,"8,83"
12153,"8,405"
12154,"40,67"
12155,"11,205"
12156,"40,199"
12157,"11,45"
12158,"45,206"
12159,"40,67"
12160,"0,83"
12161,"0,206"
12162,"0,409"
12163,"10,220"
12164,"0,409"
12165,"169,199"
12166,"40,199"
12167,"135,405"
12168,"0,206"
12169,"0,206"
12170,"8,206"
12171,"169,199"
12172,"10,40"
12173,"10,206"
12174,"0,10"
12175,"40,206"
12176,"0,206"
12177,"44,45"
12178,"40,67"
12179,"0,40"
12180,"169,199"
12181,"0,269"
12182,"0,8"
12183,"40,206"
12184,"8,206"
12185,"0,8"
12186,"0,498"
12187,"0,206"
12188,"40,206"
12189,"0,179"
12190,"44,67"
12191,"0,179"
12192,"3,44"
12193,"40,83"
12194,"40,405"
12195,"40,206"
12196,"3,200"
12197,"40,67"
12198,"0,405"
12199,"10,40"
12200,"0,8"
12201,"0,206"
12202,"8,405"
12203,"0,8"
12204,"205,206"
12205,"3,206"
12206,"169,199"
12207,"3,40"
12208,"0,179"
12209,"0,405"
12210,"3,44"
12211,"10,11"
12212,"0,206"
12213,"40,67"
12214,"0,409"
12215,"170,200"
12216,"40,200"
12217,"170,199"
12218,"40,169"
12219,"3,173"
12220,"169,199"
12221,"0,179"
12222,"40,206"
12223,"0,206"
12224,"8,206"
12225,"40,67"
12226,"179,199"
12227,"0,206"
12228,"10,44"
12229,"40,67"
12230,"3,206"
12231,"40,206"
12232,"169,199,200"
12233,"83,405"
12234,"3,206"
12235,"10,11"
12236,"3,200"
12237,"40,200"
12238,"40,206"
12239,"40,206"
12240,"0,179"
12241,"200,206"
12242,"40,199"
12243,"10,40"
12244,"0,206"
12245,"10,11"
12246,"10,40"
12247,"0,265"
12248,"8,405"
12249,"169,179,199"
12250,"45,206"
12251,"0,206"
12252,"40,199"
12253,"0,206"
12254,"10,220"
12255,"0,269"
12256,"0,206"
12257,"11,45"
12258,"0,206"
12259,"0,179"
12260,"40,206"
12261,"10,11"
12262,"40,206"
12263,"0,206"
12264,"0,265"
12265,"169,199"
12266,"10,145"
12267,"199,200"
12268,"11,45"
12269,"83,524"
12270,"40,83"
12271,"0,40"
12272,"40,206"
12273,"0,206"
12274,"40,405"
12275,"10,11"
12276,"3,206"
12277,"10,11"
12278,"0,405"
12279,"199,200"
12280,"0,405"
12281,"40,206"
12282,"169,170,199"
12283,"3,200"
12284,"0,206"
12285,"0,498"
12286,"40,206"
12287,"0,206"
12288,"8,405"
12289,"10,67"
12290,"10,11"
12291,"40,145"
12292,"10,67"
12293,"0,40"
12294,"10,145"
12295,"0,40"
12296,"3,200"
12297,"40,206"
12298,"40,206"
12299,"10,11"
12300,"0,206"
12301,"10,40"
12302,"0,206"
12303,"0,405"
12304,"10,206"
12305,"0,269"
12306,"40,206"
12307,"40,44"
12308,"0,206"
12309,"0,405"
12310,"0,179"
12311,"40,206"
12312,"8,206"
12313,"3,206"
12314,"0,10"
12315,"40,206"
12316,"40,206"
12317,"0,269"
12318,"10,11"
12319,"83,405"
12320,"0,206"
12321,"3,206"
12322,"0,206"
12323,"40,199"
12324,"10,40"
12325,"206,247"
12326,"0,8"
12327,"40,206"
12328,"200,206"
12329,"0,206"
12330,"0,40"
12331,"0,405"
12332,"169,199"
12333,"10,145"
12334,"10,11"
12335,"0,405"
12336,"8,206"
12337,"0,40"
12338,"0,200"
12339,"0,405"
12340,"3,200"
12341,"206,405"
12342,"40,206"
12343,"0,179"
12344,"40,206"
12345,"0,405"
12346,"169,199"
12347,"10,11"
12348,"0,206"
12349,"83,405"
12350,"40,169"
12351,"40,206"
12352,"3,200"
12353,"200,206"
12354,"10,11"
12355,"0,498"
12356,"0,8"
12357,"40,206"
12358,"40,199"
12359,"10,220"
12360,"170,199"
12361,"10,40"
12362,"3,200"
12363,"0,206"
12364,"11,40"
12365,"0,265"
12366,"199,200"
12367,"10,11"
12368,"200,206"
12369,"169,200"
12370,"11,45"
12371,"40,199"
12372,"40,206"
12373,"0,206"
12374,"40,206"
12375,"10,40"
12376,"0,206"
12377,"10,40"
12378,"10,40"
12379,"3,206"
12380,"0,10"
12381,"199,200"
12382,"0,179"
12383,"169,170"
12384,"0,405"
12385,"40,405"
12386,"10,405"
12387,"0,206"
12388,"135,206"
12389,"179,199"
12390,"170,199"
12391,"40,206"
12392,"170,199"
12393,"169,199"
12394,"0,40"
12395,"10,11"
12396,"10,11"
12397,"169,199"
12398,"0,206"
12399,"40,199"
12400,"40,67"
12401,"40,67"
12402,"40,199"
12403,"199,200"
12404,"0,40"
12405,"10,67"
12406,"10,67"
12407,"199,200"
12408,"8,206"
12409,"8,405"
12410,"40,67"
12411,"0,269"
12412,"10,67"
12413,"0,206"
12414,"10,206"
12415,"8,206"
12416,"8,405"
12417,"3,200"
12418,"40,206"
12419,"169,199"
12420,"0,179"
12421,"0,199"
12422,"0,40"
12423,"10,67"
12424,"40,67"
12425,"3,206"
12426,"83,405"
12427,"40,67"
12428,"11,45"
12429,"11,205"
12430,"40,67"
12431,"3,206"
12432,"10,220"
12433,"206,405"
12434,"179,199"
12435,"0,11"
12436,"40,67"
12437,"169,199"
12438,"40,67"
12439,"40,67"
12440,"40,45"
12441,"199,200"
12442,"169,199"
12443,"10,11"
12444,"40,206"
12445,"10,220"
12446,"8,405"
12447,"3,206"
12448,"10,11"
12449,"44,67"
12450,"0,206"
12451,"3,206"
12452,"0,205"
12453,"0,206"
12454,"10,220"
12455,"0,206"
12456,"40,83"
12457,"10,67"
12458,"0,170"
12459,"0,206"
12460,"169,199"
12461,"40,67"
12462,"0,179"
12463,"170,199"
12464,"10,40"
12465,"40,206"
12466,"0,297"
12467,"3,40"
12468,"3,200"
12469,"169,199"
12470,"179,199"
12471,"0,40"
12472,"169,199"
12473,"0,8,206"
12474,"169,199"
12475,"199,206"
12476,"11,205"
12477,"8,206"
12478,"10,11"
12479,"83,405"
12480,"10,11"
12481,"0,405"
12482,"0,40"
12483,"10,67"
12484,"3,200"
12485,"169,199"
12486,"0,409"
12487,"206,405"
12488,"169,199"
12489,"179,199"
12490,"0,206"
12491,"40,206"
12492,"40,206"
12493,"169,199"
12494,"10,45"
12495,"10,206"
12496,"10,220"
12497,"200,337"
12498,"10,11"
12499,"3,206"
12500,"10,524"
12501,"40,206"
12502,"0,8"
12503,"40,206"
12504,"40,199"
12505,"169,199"
12506,"0,405"
12507,"40,206"
12508,"3,200"
12509,"0,313"
12510,"0,269"
12511,"170,199"
12512,"40,199"
12513,"0,40"
12514,"0,405"
12515,"40,199"
12516,"199,200"
12517,"199,200"
12518,"169,199"
12519,"0,206"
12520,"10,11"
12521,"8,206"
12522,"0,206"
12523,"11,45"
12524,"0,10"
12525,"10,405"
12526,"0,8"
12527,"0,397"
12528,"10,40"
12529,"3,173"
12530,"40,67"
12531,"0,206"
12532,"0,11"
12533,"0,206"
12534,"3,200"
12535,"11,205"
12536,"10,11"
12537,"10,40"
12538,"3,200"
12539,"0,179"
12540,"40,67"
12541,"169,199"
12542,"11,205"
12543,"0,8,206"
12544,"40,67"
12545,"40,206"
12546,"10,11"
12547,"40,206"
12548,"40,67"
12549,"3,206"
12550,"0,405"
12551,"0,40"
12552,"0,40"
12553,"8,405"
12554,"3,200"
12555,"199,200"
12556,"169,199"
12557,"169,199"
12558,"10,145"
12559,"0,67"
12560,"0,206"
12561,"40,206"
12562,"40,206"
12563,"0,206"
12564,"0,405"
12565,"0,206"
12566,"169,199"
12567,"0,206"
12568,"0,179"
12569,"0,179"
12570,"10,40"
12571,"10,11"
12572,"169,199"
12573,"40,67"
12574,"40,206"
12575,"200,206"
12576,"0,206"
12577,"10,11"
12578,"10,11"
12579,"0,206"
12580,"10,40"
12581,"10,206"
12582,"3,206"
12583,"40,67"
12584,"40,200"
12585,"10,40"
12586,"200,206"
12587,"3,206"
12588,"199,200"
12589,"0,179"
12590,"40,200"
12591,"45,200"
12592,"0,405"
12593,"200,206"
12594,"10,40"
12595,"40,206"
12596,"0,206"
12597,"169,199"
12598,"3,67"
12599,"169,199"
12600,"170,200"
12601,"40,67"
12602,"11,205"
12603,"0,206"
12604,"205,206"
12605,"0,179"
12606,"11,405"
12607,"0,199"
12608,"0,199"
12609,"0,498"
12610,"45,405"
12611,"169,199"
12612,"0,67"
12613,"0,206"
12614,"0,405"
12615,"0,40"
12616,"0,498"
12617,"3,200"
12618,"0,179"
12619,"40,199"
12620,"3,206"
12621,"0,405"
12622,"40,67"
12623,"0,397"
12624,"10,11"
12625,"10,11"
12626,"8,405"
12627,"169,199"
12628,"199,200"
12629,"0,337"
12630,"3,200"
12631,"11,205"
12632,"0,206"
12633,"0,269"
12634,"200,337"
12635,"3,200"
12636,"45,206"
12637,"0,206"
12638,"0,269"
12639,"3,206"
12640,"3,199"
12641,"0,206"
12642,"205,206"
12643,"10,11"
12644,"40,247"
12645,"0,10"
12646,"169,199"
12647,"0,206"
12648,"40,45"
12649,"40,45"
12650,"0,498"
12651,"170,200"
12652,"83,405"
12653,"200,206"
12654,"40,206"
12655,"169,199"
12656,"0,265"
12657,"3,44"
12658,"0,346"
12659,"40,205"
12660,"0,220"
12661,"199,200"
12662,"83,405"
12663,"3,206"
12664,"10,11"
12665,"40,67"
12666,"200,206"
12667,"10,220"
12668,"40,206"
12669,"10,11"
12670,"0,179"
12671,"11,405"
12672,"3,200"
12673,"10,11"
12674,"10,40"
12675,"40,206"
12676,"40,200"
12677,"199,200"
12678,"11,206"
12679,"200,206"
12680,"40,83"
12681,"205,405"
12682,"0,269"
12683,"45,405"
12684,"0,206"
12685,"169,199"
12686,"8,206"
12687,"0,40"
12688,"0,206"
12689,"8,405"
12690,"199,200"
12691,"0,10"
12692,"3,4"
12693,"10,145"
12694,"169,199"
12695,"40,67"
12696,"83,405"
12697,"40,206"
12698,"0,409"
12699,"0,40"
12700,"40,200"
12701,"0,206"
12702,"3,206"
12703,"40,206"
12704,"0,498"
12705,"0,206"
12706,"0,40"
12707,"3,40"
12708,"0,40"
12709,"40,67"
12710,"40,206"
12711,"205,206"
12712,"10,11"
12713,"10,67"
12714,"169,199"
12715,"0,206"
12716,"10,11"
12717,"8,200"
12718,"169,199"
12719,"10,220"
12720,"0,206"
12721,"170,199"
